29 12133.0 20
29 14430.0 21
29 14405.0 22
29 2250.0 23
29 12231.0 24
29 7713.0 25
29 2278.0 26
29 12182.0 27
29 1185.0 28
29 7687.0 29
29 6658.0 30
30 12067.0 1
30 12105.0 2
30 1.0 3
30 6020.0 4
30 6033.0 5
30 18.0 6
30 846.0 7
30 4172.0 8
30 6161.0 9
30 11926.0 10
30 12232.0 11
30 6067.0 12
30 36.0 13
30 12034.0 14
30 12088.0 15
30 11968.0 16
30 12238.0 17
30 48.0 18
30 53.0 19
30 2227.0 20
30 5046.0 21
30 6043.0 22
30 6044.0 23
30 59.0 24
30 14442.0 25
30 6239.0 26
30 14503.0 27
30 7508.0 28
31 12210.0 1
31 2.0 2
31 7519.0 3
31 12401.0 4
31 7754.0 5
31 6303.0 6
31 8677.0 7
31 11896.0 8
31 5114.0 9
32 2.0 1
32 14523.0 2
32 7873.0 3
32 99.0 4
32 14488.0 5
33 6289.0 1
33 6022.0 2
33 12200.0 3
33 12196.0 4
33 6035.0 5
33 2.0 6
33 6054.0 7
33 6057.0 8
33 6294.0 9
33 6281.0 10
33 14488.0 11
34 23.0 1
34 6016.0 2
34 6565.0 3
34 6660.0 4
34 12193.0 5
34 2.0 6
34 14325.0 7
34 12098.0 8
34 11915.0 9
34 4207.0 10
34 687.0 11
34 14323.0 12
34 14507.0 13
34 12293.0 14
34 12232.0 15
34 14432.0 16
34 14538.0 17
34 6581.0 18
34 11939.0 19
34 14523.0 20
34 6129.0 21
34 11978.0 22
34 10582.0 23
34 12062.0 24
34 12793.0 25
34 7893.0 26
35 7388.0 1
35 3154.0 2
35 3152.0 3
35 4207.0 4
35 2.0 5
36 2.0 1
36 2375.0 2
36 6325.0 3
36 12078.0 4
36 13042.0 5
37 101.0 1
37 12467.0 2
37 62.0 3
37 6159.0 4
37 11931.0 5
37 14398.0 6
37 14354.0 7
37 14540.0 8
37 2.0 9
38 1944.0 1
38 14613.0 2
38 248.0 3
38 6694.0 4
38 1889.0 5
38 1912.0 6
38 6440.0 7
38 7864.0 8
38 13220.0 9
38 3316.0 10
38 3494.0 11
38 6852.0 12
38 3401.0 13
38 2059.0 14
38 4554.0 15
38 4541.0 16
38 11149.0 17
38 14979.0 18
38 8945.0 19
38 14980.0 20
38 15078.0 21
38 2022.0 22
38 15131.0 23
38 4535.0 24
38 902.0 25
38 1496.0 26
38 12983.0 27
38 10433.0 28
38 4510.0 29
38 6852.0 30
38 6119.0 31
38 12744.0 32
39 10879.0 1
39 2.0 2
39 11081.0 3
39 2003.0 4
39 11195.0 5
39 10814.0 6
39 13446.0 7
39 13847.0 8
39 11754.0 9
39 3930.0 10
39 16050.0 11
39 10040.0 12
40 119.0 1
40 3495.0 2
40 197.0 3
40 3226.0 4
40 10184.0 5
40 10187.0 6
40 3569.0 7
40 12954.0 8
40 10417.0 9
40 10727.0 10
40 13029.0 11
40 901.0 12
40 10181.0 13
40 10192.0 14
40 3264.0 15
40 2.0 16
40 22.0 17
40 132.0 18
40 3268.0 19
40 10209.0 20
40 8656.0 21
40 8632.0 22
40 13153.0 23
40 199.0 24
40 6200.0 25
40 3159.0 26
40 176.0 27
40 3542.0 28
40 12595.0 29
40 5380.0 30
40 71.0 31
40 13315.0 32
41 2.0 1
41 91.0 2
41 167.0 3
41 6210.0 4
41 6560.0 5
41 6867.0 6
41 211.0 7
41 220.0 8
42 13390.0 1
42 6663.0 2
42 2530.0 3
42 3657.0 4
42 3743.0 5
42 10836.0 6
42 13393.0 7
42 10858.0 8
42 78.0 9
42 4580.0 10
42 14719.0 11
42 14338.0 12
42 6852.0 13
42 2430.0 14
42 2.0 15
42 13547.0 16
42 15338.0 17
42 333.0 18
42 4634.0 19
42 314.0 20
42 6946.0 21
42 6858.0 22
42 9079.0 23
42 14325.0 24
42 6939.0 25
42 316.0 26
42 12103.0 27
42 6040.0 28
42 6958.0 29
42 11683.0 30
42 9174.0 31
42 398.0 32
43 10132.0 1
43 11068.0 2
43 12638.0 3
43 15075.0 4
43 13611.0 5
43 13147.0 6
43 13609.0 7
43 13607.0 8
43 15505.0 9
43 11775.0 10
43 1656.0 11
43 4868.0 12
43 7130.0 13
43 4822.0 14
43 4854.0 15
43 10486.0 16
43 13912.0 17
43 11408.0 18
43 14049.0 19
43 11786.0 20
43 14117.0 21
43 11805.0 22
43 11723.0 23
43 11756.0 24
43 11141.0 25
43 2078.0 26
43 2122.0 27
43 2183.0 28
43 2147.0 29
43 2176.0 30
43 2197.0 31
43 13606.0 32
44 14058.0 1
44 12549.0 2
44 6728.0 3
44 14259.0 4
44 14017.0 5
44 12674.0 6
44 8885.0 7
44 14146.0 8
44 14026.0 9
44 4971.0 10
44 7126.0 11
44 7347.0 12
44 7361.0 13
44 13164.0 14
44 7115.0 15
44 6787.0 16
44 13787.0 17
44 6016.0 18
44 7187.0 19
44 7348.0 20
44 9999.0 21
44 7310.0 22
44 3121.0 23
44 2797.0 24
44 1428.0 25
44 11823.0 26
44 3066.0 27
44 11868.0 28
44 7294.0 29
44 11867.0 30
44 14073.0 31
44 13538.0 32
45 14429.0 1
45 12102.0 2
45 681.0 3
45 14436.0 4
45 3.0 5
45 14374.0 6
45 6184.0 7
46 14428.0 1
46 7487.0 2
46 11915.0 3
46 7584.0 4
46 12135.0 5
46 7585.0 6
46 12105.0 7
46 6032.0 8
46 7378.0 9
46 12134.0 10
46 8637.0 11
46 12136.0 12
46 3.0 13
46 6196.0 14
46 14436.0 15
46 2227.0 16
46 11984.0 17
46 12100.0 18
46 12078.0 19
46 12139.0 20
46 2276.0 21
46 14450.0 22
46 3173.0 23
46 6617.0 24
46 7707.0 25
46 13121.0 26
46 12242.0 27
47 6068.0 1
47 11994.0 2
47 14448.0 3
47 681.0 4
47 12102.0 5
47 3.0 6
47 7592.0 7
47 10127.0 8
47 4157.0 9
48 11984.0 1
48 12100.0 2
48 3.0 3
48 4116.0 4
48 4184.0 5
48 12321.0 6
48 6296.0 7
48 7782.0 8
49 7513.0 1
49 10296.0 2
49 11986.0 3
49 12338.0 4
49 8671.0 5
49 12175.0 6
49 53.0 7
49 2277.0 8
49 8667.0 9
49 14428.0 10
49 12650.0 11
49 7685.0 12
49 6212.0 13
49 6658.0 14
49 3154.0 15
49 6617.0 16
49 7701.0 17
49 7702.0 18
49 12233.0 19
49 6239.0 20
49 2292.0 21
49 3154.0 22
49 7733.0 23
49 6240.0 24
49 6867.0 25
49 7715.0 26
49 2297.0 27
49 14488.0 28
49 6242.0 29
49 12078.0 30
49 6196.0 31
49 12294.0 32
50 6068.0 1
50 6728.0 2
50 11919.0 3
50 11920.0 4
50 12105.0 5
50 14428.0 6
50 53.0 7
50 7378.0 8
50 57.0 9
50 6805.0 10
50 14435.0 11
50 4127.0 12
50 6032.0 13
50 6129.0 14
50 12088.0 15
50 14448.0 16
50 3.0 17
50 36.0 18
50 4116.0 19
50 4128.0 20
50 6196.0 21
50 8637.0 22
50 12107.0 23
50 14436.0 24
50 14520.0 25
50 7651.0 26
50 2303.0 27
50 4137.0 28
50 4174.0 29
50 7423.0 30
50 10152.0 31
50 12313.0 32
51 6120.0 1
51 14326.0 2
51 12106.0 3
51 3.0 4
51 36.0 5
51 6109.0 6
51 6219.0 7
51 12233.0 8
52 11921.0 1
52 11985.0 2
52 12089.0 3
52 13180.0 4
52 11978.0 5
52 12975.0 6
52 2276.0 7
52 7645.0 8
52 12231.0 9
52 14374.0 10
52 14429.0 11
52 46.0 12
52 2226.0 13
52 12105.0 14
52 6180.0 15
52 11926.0 16
52 2288.0 17
52 7584.0 18
52 7589.0 19
52 14319.0 20
52 6196.0 21
52 14394.0 22
52 14436.0 23
52 14456.0 24
52 6365.0 25
52 12102.0 26
52 3.0 27
52 6077.0 28
52 7680.0 29
52 6090.0 30
52 6794.0 31
52 2285.0 32
53 6166.0 1
53 3.0 2
53 14428.0 3
53 6068.0 4
53 7680.0 5
53 6045.0 6
53 6172.0 7
53 6024.0 8
53 6046.0 9
53 6174.0 10
54 6119.0 1
54 3.0 2
54 53.0 3
54 13181.0 4
54 6113.0 5
54 6159.0 6
54 6166.0 7
55 2267.0 1
55 14430.0 2
55 14374.0 3
55 3.0 4
55 12275.0 5
55 7589.0 6
55 13181.0 7
55 6119.0 8
55 6240.0 9
55 7423.0 10
55 6109.0 11
56 6068.0 1
56 6119.0 2
56 11932.0 3
56 65.0 4
56 12231.0 5
56 3.0 6
56 11991.0 7
56 59.0 8
56 59.0 9
56 12014.0 10
57 4.0 1
57 6016.0 2
57 6032.0 3
57 6068.0 4
57 7584.0 5
57 14326.0 6
57 14397.0 7
57 12105.0 8
57 14435.0 9
57 14432.0 10
58 6122.0 1
58 7623.0 2
58 14428.0 3
58 14.0 4
58 2246.0 5
58 14308.0 6
58 4142.0 7
58 65.0 8
58 6119.0 9
58 6120.0 10
58 7423.0 11
58 3163.0 12
58 6068.0 13
58 10102.0 14
58 4.0 15
58 4114.0 16
58 7378.0 17
58 4127.0 18
58 14423.0 19
59 14325.0 1
59 6159.0 2
59 33.0 3
59 6027.0 4
59 6068.0 5
59 6119.0 6
59 7623.0 7
59 11921.0 8
59 12105.0 9
59 14428.0 10
59 14334.0 11
59 6120.0 12
59 4.0 13
59 4127.0 14
59 6119.0 15
59 7378.0 16
59 12134.0 17
59 65.0 18
60 48.0 1
60 6101.0 2
60 6119.0 3
60 6159.0 4
60 14428.0 5
60 29.0 6
60 65.0 7
60 681.0 8
60 4127.0 9
60 4137.0 10
60 6016.0 11
60 12014.0 12
60 6068.0 13
60 12105.0 14
60 62.0 15
60 7378.0 16
60 6032.0 17
60 4.0 18
60 6120.0 19
60 53.0 20
60 12102.0 21
61 4.0 1
61 53.0 2
61 4127.0 3
61 6068.0 4
61 6119.0 5
61 7378.0 6
61 12105.0 7
61 12134.0 8
62 4.0 1
62 12105.0 2
62 6032.0 3
62 12191.0 4
62 6225.0 5
62 12193.0 6
62 4157.0 7
62 6212.0 8
62 75.0 9
62 6590.0 10
62 12313.0 11
63 6068.0 1
63 12105.0 2
63 4.0 3
63 2230.0 4
63 53.0 5
63 11900.0 6
64 4.0 1
64 7438.0 2
64 7618.0 3
64 4130.0 4
64 7572.0 5
64 14326.0 6
64 7442.0 7
64 8637.0 8
65 6180.0 1
65 7462.0 2
65 62.0 3
65 6032.0 4
65 6420.0 5
65 6565.0 6
65 2375.0 7
65 6094.0 8
65 6653.0 9
65 7535.0 10
65 7564.0 11
65 8733.0 12
65 10101.0 13
65 12098.0 14
65 2217.0 15
65 2226.0 16
65 8302.0 17
65 53.0 18
65 2251.0 19
65 12091.0 20
65 7423.0 21
65 12516.0 22
65 7632.0 23
65 11918.0 24
65 6119.0 25
65 36.0 26
65 11321.0 27
65 2227.0 28
65 4142.0 29
65 7378.0 30
65 4.0 31
65 2267.0 32
66 6049.0 1
66 10123.0 2
66 7639.0 3
66 14435.0 4
66 14429.0 5
66 4140.0 6
66 4153.0 7
66 12338.0 8
66 12975.0 9
66 8637.0 10
66 4.0 11
66 36.0 12
67 4.0 1
67 53.0 2
67 7547.0 3
67 14325.0 4
67 48.0 5
67 12088.0 6
67 23.0 7
67 12139.0 8
67 11925.0 9
67 14458.0 10
68 53.0 1
68 7633.0 2
68 14396.0 3
68 6119.0 4
68 12403.0 5
68 14399.0 6
68 12242.0 7
68 12100.0 8
68 12041.0 9
68 7728.0 10
68 7773.0 11
68 6165.0 12
68 83.0 13
68 2241.0 14
68 14466.0 15
68 14501.0 16
68 6617.0 17
68 7332.0 18
68 6262.0 19
68 13273.0 20
68 12363.0 21
68 12011.0 22
68 2310.0 23
68 14530.0 24
68 868.0 25
68 6316.0 26
68 2393.0 27
68 98.0 28
68 8536.0 29
68 6787.0 30
68 13042.0 31
68 13376.0 32
69 14.0 1
69 6179.0 2
69 684.0 3
69 5074.0 4
69 4.0 5
70 7930.0 1
70 7638.0 2
70 14414.0 3
70 8863.0 4
70 7937.0 5
70 6321.0 6
70 7938.0 7
70 4649.0 8
70 11299.0 9
70 6270.0 10
70 8149.0 11
70 7955.0 12
70 8225.0 13
70 8473.0 14
70 6441.0 15
70 8429.0 16
70 5260.0 17
70 7512.0 18
70 12932.0 19
70 8070.0 20
70 10768.0 21
70 10818.0 22
70 10840.0 23
70 12161.0 24
70 8527.0 25
70 8643.0 26
70 7982.0 27
70 2319.0 28
70 10785.0 29
70 5639.0 30
70 10798.0 31
70 8953.0 32
71 4.0 1
71 4157.0 2
71 104.0 3
71 10794.0 4
71 6699.0 5
71 2252.0 6
72 6044.0 1
72 6043.0 2
72 8408.0 3
72 4212.0 4
72 6047.0 5
72 6068.0 6
72 7611.0 7
72 8468.0 8
72 44.0 9
72 6465.0 10
72 6500.0 11
72 6323.0 12
72 6246.0 13
72 2488.0 14
72 8045.0 15
72 8546.0 16
72 7905.0 17
72 2350.0 18
72 6594.0 19
72 2302.0 20
72 8097.0 21
72 8224.0 22
72 691.0 23
72 2477.0 24
72 10740.0 25
72 2391.0 26
72 7849.0 27
72 4.0 28
72 11967.0 29
72 12494.0 30
72 6280.0 31
72 6867.0 32
73 11.0 1
73 11.0 2
73 23.0 3
73 23.0 4
73 1177.0 5
73 5038.0 6
73 14414.0 7
73 14416.0 8
73 5.0 9
73 41.0 10
73 43.0 11
73 44.0 12
73 45.0 13
73 46.0 14
73 47.0 15
73 14326.0 16
73 7584.0 17
73 782.0 18
73 6092.0 19
73 8569.0 20
73 6565.0 21
74 7438.0 1
74 59.0 2
74 6358.0 3
74 7590.0 4
74 11958.0 5
74 5.0 6
74 31.0 7
74 1310.0 8
74 4114.0 9
74 4158.0 10
74 4592.0 11
74 6660.0 12
74 10111.0 13
74 11957.0 14
74 12212.0 15
74 12213.0 16
74 14363.0 17
74 6011.0 18
74 6017.0 19
74 6019.0 20
74 6058.0 21
74 6163.0 22
74 6247.0 23
74 7370.0 24
74 12055.0 25
74 4100.0 26
74 6021.0 27
74 6049.0 28
74 7008.0 29
74 11894.0 30
74 13120.0 31
74 14325.0 32
75 7651.0 1
75 12360.0 2
75 11649.0 3
75 12383.0 4
75 3172.0 5
75 12057.0 6
75 7864.0 7
75 98.0 8
75 10180.0 9
75 2343.0 10
75 5.0 11
75 2479.0 12
75 8706.0 13
75 10643.0 14
75 15121.0 15
75 10871.0 16
75 13335.0 17
75 12149.0 18
75 6658.0 19
75 826.0 20
75 4453.0 21
75 11594.0 22
75 11718.0 23
75 4252.0 24
75 9280.0 25
75 8891.0 26
75 8907.0 27
75 5782.0 28
75 3730.0 29
75 4870.0 30
75 15643.0 31
75 9583.0 32
76 11490.0 1
76 11061.0 2
76 848.0 3
76 11034.0 4
76 14426.0 5
76 120.0 6
76 122.0 7
76 10117.0 8
76 14591.0 9
76 5.0 10
76 133.0 11
76 134.0 12
76 162.0 13
76 11260.0 14
76 64.0 15
76 242.0 16
76 61.0 17
